scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,study,setting,prediction_horizon_s,slot_duration_s,offered_load,traffic_model,traffic_class_mode,packet_bits,deadline_s,reference_snr_db,field_of_view_deg,outage_mode,sensing_model,sensing_covariance_aware,diagnostic_quick_run
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,1446,914,914,425,0,107,0.914,0.632088520055325,0.0,0.18666666666666668,342.4507658643326,300.00000000000006,1000.0,1200.0000000000002,0.2939142461964039,0.0739972337482711,0.367911479944675,0.7588235294117647,47,0,0,0.0,0.0,0,0,0.0,0.0,0.6509291797505046,0.7907330141822366,11.370072852813022,0.0001309175378540172,0.2762275585281928,0.2680935846217046,85,offered_load,load=0.3,1.0,0.1,0.3,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,2431,1559,61,731,0,141,1.559,0.6412998765939942,0.0,0.18666666666666668,227.26106478511866,200.0,600.0000000000001,1142.0000000000073,0.3006993006993007,0.05800082270670506,0.35870012340600577,0.7908878504672897,78,0,0,0.0,0.0,0,0,0.0,0.0,0.6171388452646507,0.7472811249085002,13.179033350125003,2.1056544536743647e-06,0.02127116661847309,0.404104852613175,114,offered_load,load=0.5,1.0,0.1,0.5,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,2431,1107,2,1103,0,221,1.107,0.4553681612505142,0.0,0.18666666666666668,488.256549232159,300.00000000000006,1300.0,1500.0,0.4537227478403949,0.09090909090909091,0.5446318387494858,0.5741822429906542,72,0,0,0.0,0.0,0,0,0.0,0.0,0.6389318887466664,0.7088551452826184,14.271567727898606,3.10642368431321e-07,0.0036818186104459584,0.5681145357422144,42,offered_load,load=0.5,1.0,0.1,0.5,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,2431,1576,1109,694,0,161,1.576,0.6482928835870012,0.0,0.18666666666666668,355.52030456852793,300.00000000000006,900.0,1300.0,0.28547922665569725,0.06622788975730153,0.3517071164129988,0.7733644859813084,103,0,0,0.0,0.0,0,0,0.0,0.0,0.6620277895499991,0.7959955127838346,11.505577949425911,9.183297681622064e-05,0.26686476348732513,0.2773956371751218,89,offered_load,load=0.5,1.0,0.1,0.5,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,2431,1552,1198,718,0,161,1.552,0.6384204031262855,0.0,0.18666666666666668,360.88917525773195,300.00000000000006,1000.0,1300.0,0.295351707116413,0.06622788975730153,0.36157959687371455,0.7610981308411215,105,0,0,0.0,0.0,0,0,0.0,0.0,0.6571552512038413,0.795350067165595,11.456581752206073,0.0001100839437763038,0.2777369186009574,0.2760213085554649,89,offered_load,load=0.5,1.0,0.1,0.5,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,2431,1552,1198,718,0,161,1.552,0.6384204031262855,0.0,0.18666666666666668,360.88917525773195,300.00000000000006,1000.0,1300.0,0.295351707116413,0.06622788975730153,0.36157959687371455,0.7610981308411215,105,0,0,0.0,0.0,0,0,0.0,0.0,0.6571552512038413,0.795350067165595,11.456581752206073,0.0001100839437763038,0.2777369186009574,0.2760213085554649,89,offered_load,load=0.5,1.0,0.1,0.5,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3380,2078,88,1128,0,174,2.078,0.6147928994082841,0.0,0.18666666666666668,227.3339749759384,200.0,500.0,1000.0,0.3337278106508876,0.051479289940828406,0.385207100591716,0.7775876817792986,101,0,0,0.0,0.0,0,0,0.0,0.0,0.6218322525643961,0.7385727903735975,13.128716584839289,2.0926049050947313e-06,0.021280118198263268,0.39892380227584656,113,offered_load,load=0.7,1.0,0.1,0.7,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3380,1414,7,1697,0,269,1.414,0.41834319526627217,0.0,0.18666666666666668,553.8189533239038,400.0,1300.0,1500.0,0.5020710059171598,0.07958579881656805,0.5816568047337278,0.5316509837467921,91,0,0,0.0,0.0,0,0,0.0,0.0,0.6648298518976651,0.7016948287217105,14.033358913228934,3.986710953218483e-07,0.00470920947098767,0.5387334867451367,46,offered_load,load=0.7,1.0,0.1,0.7,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3380,2082,1149,1107,0,191,2.082,0.6159763313609468,0.0,0.18666666666666668,406.628242074928,300.00000000000006,1000.0,1300.0,0.32751479289940827,0.05650887573964497,0.38402366863905324,0.7523524379811805,145,0,0,0.0,0.0,0,0,0.0,0.0,0.6562801760487147,0.7839544236731991,11.58660490816407,9.090264778265356e-05,0.2549994577376303,0.2843760181095274,93,offered_load,load=0.7,1.0,0.1,0.7,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3380,2093,1206,1115,0,172,2.093,0.6192307692307693,0.0,0.18666666666666668,430.3870043000478,400.0,1000.0,1307.9999999999927,0.32988165680473375,0.05088757396449704,0.38076923076923075,0.7621899059024807,139,0,0,0.0,0.0,0,0,0.0,0.0,0.6482824909006017,0.7787893212654646,11.54102005252055,0.00011122722598294005,0.2645518911026544,0.28286056500703904,93,offered_load,load=0.7,1.0,0.1,0.7,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3380,2093,1206,1115,0,172,2.093,0.6192307692307693,0.0,0.18666666666666668,430.3870043000478,400.0,1000.0,1307.9999999999927,0.32988165680473375,0.05088757396449704,0.38076923076923075,0.7621899059024807,139,0,0,0.0,0.0,0,0,0.0,0.0,0.6482824909006017,0.7787893212654646,11.54102005252055,0.00011122722598294005,0.2645518911026544,0.28286056500703904,93,offered_load,load=0.7,1.0,0.1,0.7,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,4428,2796,115,1393,0,239,2.796,0.6314363143631436,0.0,0.18666666666666668,237.08869814020028,200.0,600.0000000000001,1100.0,0.31458897922312556,0.053974706413730804,0.3685636856368564,0.7769646834234808,125,0,0,0.0,0.0,0,0,0.0,0.0,0.5998618822684456,0.7475805702120277,13.071152888759139,2.502360321095498e-06,0.025070540311444938,0.39291728860402986,113,offered_load,load=0.9,1.0,0.1,0.9,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,4428,1767,11,2277,0,384,1.767,0.3990514905149051,0.0,0.18666666666666668,559.0831918505942,400.0,1400.0000000000002,1600.0,0.5142276422764228,0.08672086720867209,0.6009485094850948,0.4890232262169901,119,0,0,0.0,0.0,0,0,0.0,0.0,0.6886169277780044,0.7024425952998453,13.912029903266989,4.556525619998336e-07,0.00537163435584421,0.5213803268971468,51,offered_load,load=0.9,1.0,0.1,0.9,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,4428,2664,1217,1515,0,249,2.664,0.6016260162601627,0.0,0.18666666666666668,498.0105105105105,400.0,1100.0,1400.0000000000002,0.3421409214092141,0.05623306233062331,0.3983739837398374,0.725739739102768,194,0,0,0.0,0.0,0,0,0.0,0.0,0.6200653537665787,0.7831743406713891,11.646955468681915,9.338889120678481e-05,0.2535413255953639,0.2900487348106898,95,offered_load,load=0.9,1.0,0.1,0.9,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,4428,2648,1262,1529,0,251,2.648,0.5980126467931346,0.0,0.18666666666666668,509.9320241691843,400.0,1165.0000000000093,1400.0000000000002,0.3453026196928636,0.05668473351400181,0.4019873532068654,0.7203308940502704,187,0,0,0.0,0.0,0,0,0.0,0.0,0.6166962324902749,0.7837211503336153,11.622154502689956,0.00010027430737053493,0.2606676060936106,0.2885917730767115,95,offered_load,load=0.9,1.0,0.1,0.9,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,4428,2648,1262,1529,0,251,2.648,0.5980126467931346,0.0,0.18666666666666668,509.9320241691843,400.0,1165.0000000000093,1400.0000000000002,0.3453026196928636,0.05668473351400181,0.4019873532068654,0.7203308940502704,187,0,0,0.0,0.0,0,0,0.0,0.0,0.6166962324902749,0.7837211503336153,11.622154502689956,0.00010027430737053493,0.2606676060936106,0.2885917730767115,95,offered_load,load=0.9,1.0,0.1,0.9,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,5316,3299,131,1693,0,324,3.299,0.6205793829947329,0.0,0.18666666666666668,251.37920581994544,200.0,600.0000000000001,1200.0000000000002,0.31847253574115875,0.060948081264108354,0.37942061700526714,0.7760064847338557,132,0,0,0.0,0.0,0,0,0.0,0.0,0.6077516613714422,0.7429437634286354,13.06271322381563,2.58598664952576e-06,0.025799860600978282,0.3932786939954135,116,offered_load,load=1.1,1.0,0.1,1.1,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,5316,2151,10,2667,0,498,2.151,0.404627539503386,0.0,0.18666666666666668,525.6159925615992,300.00000000000006,1400.0000000000002,1600.0,0.5016930022573364,0.09367945823927765,0.595372460496614,0.502296676573899,136,0,0,0.0,0.0,0,0,0.0,0.0,0.7011212816205735,0.7109060339503207,14.029448762268803,4.964960850342792e-07,0.005837619259391524,0.5323966931841979,65,offered_load,load=1.1,1.0,0.1,1.1,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,5316,3100,1276,1878,0,338,3.1,0.5831452219714071,0.0,0.18666666666666668,567.9677419354839,500.0,1200.0000000000002,1500.0,0.35327313769751695,0.063581640331076,0.41685477802859294,0.7027830316130775,218,0,0,0.0,0.0,0,0,0.0,0.0,0.6463911063040957,0.7841776191609899,11.675930919104047,8.784454511738187e-05,0.2580774128568359,0.2952144499302603,90,offered_load,load=1.1,1.0,0.1,1.1,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,5316,3185,1264,1797,0,334,3.185,0.5991346877351392,0.0,0.18666666666666668,582.574568288854,500.0,1200.0000000000002,1400.0000000000002,0.33803611738148986,0.06282919488337095,0.4008653122648608,0.7298027560118887,186,0,0,0.0,0.0,0,0,0.0,0.0,0.6443508598088397,0.7795048175998875,11.744625367628636,9.80014041016579e-05,0.2569359436504522,0.30355500807120034,96,offered_load,load=1.1,1.0,0.1,1.1,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,5316,3181,1260,1802,0,333,3.181,0.5983822422874342,0.0,0.18666666666666668,579.5347375039296,500.0,1200.0000000000002,1419.999999999982,0.33897667419112115,0.0626410835214447,0.40161775771256586,0.7298027560118887,186,0,0,0.0,0.0,0,0,0.0,0.0,0.6435214984439437,0.7787343315840486,11.74501661412985,9.797145984949755e-05,0.25667426701747226,0.30371264485899313,92,offered_load,load=1.1,1.0,0.1,1.1,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2224,124,1073,0,190,2.224,0.6377975336965873,0.0,0.18666666666666668,234.3974820143885,200.0,600.0000000000001,1100.0,0.3077143676512762,0.05448809865213651,0.3622024663034127,0.7854560064282845,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6021773060524823,0.7427078682484751,13.07132058220172,2.865956589317804e-06,0.027363915238337137,0.3933588618659398,110,prediction_horizon,horizon_s=0.1,0.1,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1441,4,1751,0,295,1.441,0.41324921135646686,0.0,0.18666666666666668,528.2442748091603,300.00000000000006,1400.0000000000002,1500.0,0.5021508459994264,0.08459994264410668,0.5867507886435331,0.5130574527922861,80,0,0,0.0,0.0,0,0,0.0,0.0,0.6743167872805771,0.6951681663685317,14.217337845253331,3.9104966488965495e-07,0.0046180358609130955,0.5601622612734161,50,prediction_horizon,horizon_s=0.1,0.1,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2286,1245,997,0,204,2.286,0.6555778606251792,0.0,0.18666666666666668,401.4435695538058,300.00000000000006,900.0,1300.0,0.2859191281904216,0.0585030111843992,0.34442213937482075,0.7926878264363199,96,0,0,0.0,0.0,0,0,0.0,0.0,0.6441627406459629,0.7852035671368696,11.645208521867358,9.219303361602208e-05,0.26552079862280636,0.29414534942464116,91,prediction_horizon,horizon_s=0.1,0.1,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2302,1274,988,0,197,2.302,0.6601663320906224,0.0,0.18666666666666668,413.5968722849696,300.00000000000006,900.0,1300.0,0.28333811299110984,0.056495554918267854,0.3398336679093777,0.8031337886701486,83,0,0,0.0,0.0,0,0,0.0,0.0,0.6392184441016003,0.7808318828797371,11.693843825596968,9.986366622996406e-05,0.269363337795594,0.3014680510850851,96,prediction_horizon,horizon_s=0.1,0.1,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2302,1274,988,0,197,2.302,0.6601663320906224,0.0,0.18666666666666668,413.5968722849696,300.00000000000006,900.0,1300.0,0.28333811299110984,0.056495554918267854,0.3398336679093777,0.8031337886701486,83,0,0,0.0,0.0,0,0,0.0,0.0,0.6392184441016003,0.7808318828797371,11.693843825596968,9.986366622996406e-05,0.269363337795594,0.3014680510850851,96,prediction_horizon,horizon_s=0.1,0.1,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2224,124,1073,0,190,2.224,0.6377975336965873,0.0,0.18666666666666668,234.3974820143885,200.0,600.0000000000001,1100.0,0.3077143676512762,0.05448809865213651,0.3622024663034127,0.7854560064282845,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6021773060524823,0.7427078682484751,13.07132058220172,2.865956589317804e-06,0.027363915238337137,0.3933588618659398,110,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1441,4,1751,0,295,1.441,0.41324921135646686,0.0,0.18666666666666668,528.2442748091603,300.00000000000006,1400.0000000000002,1500.0,0.5021508459994264,0.08459994264410668,0.5867507886435331,0.5130574527922861,80,0,0,0.0,0.0,0,0,0.0,0.0,0.6743167872805771,0.6951681663685317,14.217337845253331,3.9104966488965495e-07,0.0046180358609130955,0.5601622612734161,50,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2267,1235,1006,0,214,2.267,0.6501290507599656,0.0,0.18666666666666668,417.5562417291575,400.0,1000.0,1300.0,0.2885001433897333,0.06137080585030112,0.3498709492400344,0.7826436319807152,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6468082080493455,0.7916791855672964,11.651933493290697,8.836254637860019e-05,0.259020752412161,0.29276128852633393,95,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2282,1270,1004,0,201,2.282,0.6544307427588185,0.0,0.18666666666666668,414.4609991235758,300.00000000000006,1000.0,1300.0,0.2879265844565529,0.05764267278462862,0.34556925724118154,0.7938931297709924,101,0,0,0.0,0.0,0,0,0.0,0.0,0.6381245657525669,0.7821258571384899,11.629189754170465,9.995142494842114e-05,0.2701899161033158,0.2941043536584802,93,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2282,1270,1004,0,201,2.282,0.6544307427588185,0.0,0.18666666666666668,414.4609991235758,300.00000000000006,1000.0,1300.0,0.2879265844565529,0.05764267278462862,0.34556925724118154,0.7938931297709924,101,0,0,0.0,0.0,0,0,0.0,0.0,0.6381245657525669,0.7821258571384899,11.629189754170465,9.995142494842114e-05,0.2701899161033158,0.2941043536584802,93,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2224,124,1073,0,190,2.224,0.6377975336965873,0.0,0.18666666666666668,234.3974820143885,200.0,600.0000000000001,1100.0,0.3077143676512762,0.05448809865213651,0.3622024663034127,0.7854560064282845,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6021773060524823,0.7427078682484751,13.07132058220172,2.865956589317804e-06,0.027363915238337137,0.3933588618659398,110,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1441,4,1751,0,295,1.441,0.41324921135646686,0.0,0.18666666666666668,528.2442748091603,300.00000000000006,1400.0000000000002,1500.0,0.5021508459994264,0.08459994264410668,0.5867507886435331,0.5130574527922861,80,0,0,0.0,0.0,0,0,0.0,0.0,0.6743167872805771,0.6951681663685317,14.217337845253331,3.9104966488965495e-07,0.0046180358609130955,0.5601622612734161,50,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2251,1232,1032,0,204,2.251,0.6455405792945225,0.0,0.18666666666666668,413.8605064415815,300.00000000000006,1000.0,1300.0,0.29595640952107827,0.0585030111843992,0.3544594207054775,0.7770188830855765,118,0,0,0.0,0.0,0,0,0.0,0.0,0.6415439847508304,0.7887819832134614,11.616311655803845,8.97203418026153e-05,0.2596276385332125,0.2878757725342593,91,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2247,1239,1036,0,204,2.247,0.6443934614281618,0.0,0.18666666666666668,422.65242545616377,400.0,1000.0,1400.0000000000002,0.29710352738743906,0.0585030111843992,0.35560653857183827,0.7762153475291281,108,0,0,0.0,0.0,0,0,0.0,0.0,0.6387031401899661,0.7886614313670135,11.606340311931323,9.63553860842542e-05,0.2614392557545202,0.28724695476449574,91,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2247,1239,1036,0,204,2.247,0.6443934614281618,0.0,0.18666666666666668,422.65242545616377,400.0,1000.0,1400.0000000000002,0.29710352738743906,0.0585030111843992,0.35560653857183827,0.7762153475291281,108,0,0,0.0,0.0,0,0,0.0,0.0,0.6387031401899661,0.7886614313670135,11.606340311931323,9.63553860842542e-05,0.2614392557545202,0.28724695476449574,91,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2224,124,1073,0,190,2.224,0.6377975336965873,0.0,0.18666666666666668,234.3974820143885,200.0,600.0000000000001,1100.0,0.3077143676512762,0.05448809865213651,0.3622024663034127,0.7854560064282845,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6021773060524823,0.7427078682484751,13.07132058220172,2.865956589317804e-06,0.027363915238337137,0.3933588618659398,110,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1441,4,1751,0,295,1.441,0.41324921135646686,0.0,0.18666666666666668,528.2442748091603,300.00000000000006,1400.0000000000002,1500.0,0.5021508459994264,0.08459994264410668,0.5867507886435331,0.5130574527922861,80,0,0,0.0,0.0,0,0,0.0,0.0,0.6743167872805771,0.6951681663685317,14.217337845253331,3.9104966488965495e-07,0.0046180358609130955,0.5601622612734161,50,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2242,1229,1048,0,197,2.242,0.6429595640952108,0.0,0.18666666666666668,431.08831400535234,400.0,1000.0,1300.0,0.3005448809865214,0.056495554918267854,0.35704043590478923,0.7754118119726798,118,0,0,0.0,0.0,0,0,0.0,0.0,0.6311076290668666,0.7862674132534756,11.612419779498838,9.07991266269142e-05,0.26031476168721873,0.2878836805449725,91,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2235,1260,1051,0,201,2.235,0.6409521078290794,0.0,0.18666666666666668,442.0134228187919,400.0,1100.0,1400.0000000000002,0.30140521938629194,0.05764267278462862,0.35904789217092054,0.7725994375251105,116,0,0,0.0,0.0,0,0,0.0,0.0,0.6425094426626347,0.7886336809833184,11.579289223067024,0.00010242517459896236,0.26997508716187835,0.286347982488336,92,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2235,1260,1051,0,201,2.235,0.6409521078290794,0.0,0.18666666666666668,442.0134228187919,400.0,1100.0,1400.0000000000002,0.30140521938629194,0.05764267278462862,0.35904789217092054,0.7725994375251105,116,0,0,0.0,0.0,0,0,0.0,0.0,0.6425094426626347,0.7886336809833184,11.579289223067024,0.00010242517459896236,0.26997508716187835,0.286347982488336,92,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2224,124,1073,0,190,2.224,0.6377975336965873,0.0,0.18666666666666668,234.3974820143885,200.0,600.0000000000001,1100.0,0.3077143676512762,0.05448809865213651,0.3622024663034127,0.7854560064282845,90,0,0,0.0,0.0,0,0,0.0,0.0,0.6021773060524823,0.7427078682484751,13.07132058220172,2.865956589317804e-06,0.027363915238337137,0.3933588618659398,110,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1441,4,1751,0,295,1.441,0.41324921135646686,0.0,0.18666666666666668,528.2442748091603,300.00000000000006,1400.0000000000002,1500.0,0.5021508459994264,0.08459994264410668,0.5867507886435331,0.5130574527922861,80,0,0,0.0,0.0,0,0,0.0,0.0,0.6743167872805771,0.6951681663685317,14.217337845253331,3.9104966488965495e-07,0.0046180358609130955,0.5601622612734161,50,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2178,1264,1105,0,204,2.178,0.6246056782334385,0.0,0.18666666666666668,453.9485766758494,300.00000000000006,1100.0,1400.0000000000002,0.3168913105821623,0.0585030111843992,0.3753943217665615,0.74568099638409,126,0,0,0.0,0.0,0,0,0.0,0.0,0.639619977859908,0.7930903742017494,11.509401022199082,9.518857838548932e-05,0.2698349681420108,0.2771594119212896,87,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2191,1309,1082,0,214,2.191,0.628333811299111,0.0,0.18666666666666668,474.2126882701963,400.0,1100.0,1400.0000000000002,0.3102953828505879,0.06137080585030112,0.371666188700889,0.7557251908396947,110,0,0,0.0,0.0,0,0,0.0,0.0,0.6397847606545142,0.7905032296031695,11.545639976055643,0.00011350942478516963,0.2775103563200824,0.2854547606792811,88,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
