scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,ablation,channel_mode,traffic_model,history_noise_std_m,forecast_noise_std_m,ber_source
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1425,428,1898,0,245,1.425,0.3993834080717489,0.0,0.45166666666666666,325.82456140350877,200.0,1000.0,1275.999999999999,0.5319506726457399,0.06866591928251121,0.6006165919282511,0.794314381270903,57,0,0,0.0,0.0,0,0,0.0,0.0,0.4025427718731013,0.4434671762365439,10.73639281948123,1.4464263402977265e-05,0.13033183863902545,0.1908762625721704,48,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2639,761,817,0,184,2.639,0.725,0.0,0.2966666666666667,470.59492231906023,400.0,900.0,1200.0000000000002,0.22445054945054946,0.05054945054945055,0.275,0.9266850610957824,59,0,0,0.0,0.0,0,0,0.0,0.0,0.5107216911412864,0.7362863763692693,12.06830107422366,7.987169794462314e-05,0.2201243334828857,0.31453746485586287,97,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,2050,2406,1215,0,227,2.05,0.5870561282932417,0.0,0.2,577.0731707317074,600.0000000000001,1100.0,1200.0000000000002,0.3479381443298969,0.0650057273768614,0.4129438717067583,0.73005698005698,3,0,0,0.0,0.0,0,0,0.0,0.0,0.5238346315457515,0.6061871502642877,11.167723450933236,0.00024815372645626833,0.495204698372496,0.3153861382446829,93,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2567,1541,974,0,94,2.567,0.7061898211829436,0.0,0.4166666666666667,438.2158161277756,400.0,1100.0,1400.0000000000002,0.26795048143053646,0.025859697386519945,0.2938101788170564,0.8095238095238095,47,0,0,0.0,0.0,0,0,0.0,0.0,0.3557905899319653,0.45165884340196716,10.829357928270808,7.810502970053435e-05,0.3281023593641644,0.2110523503935967,84,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1564,126,1642,0,348,1.564,0.44006752954417555,0.0,0.265,276.27877237851663,200.0,784.9999999999909,1000.0,0.46201463140123805,0.09791783905458638,0.5599324704558244,0.659915611814346,187,0,0,0.0,0.0,0,0,0.0,0.0,0.723341790718168,0.6751536478664844,12.990294479787256,3.2518187219791205e-06,0.03202759185510053,0.334423449345929,71,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2645,808,852,0,121,2.645,0.7310668877833056,0.0,0.27666666666666667,363.4026465028355,300.00000000000006,1000.0,1200.0000000000002,0.23548922056384744,0.03344389165284688,0.2689331122166943,0.8920741989881956,27,0,0,0.0,0.0,0,0,0.0,0.0,0.4754325071397869,0.6457661421653105,11.545243086066193,3.620963425306721e-05,0.18528458374711393,0.29403637626345097,102,no_link_lifetime_urgency,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,3057,102,346,0,184,3.057,0.8522442152216336,0.0,0.18166666666666667,380.8963035655872,300.00000000000006,900.0,1100.0,0.09645943685531085,0.05129634792305548,0.14775578477836632,0.9328654256942325,31,0,0,0.0,0.0,0,0,0.0,0.0,0.5325348467671095,0.7993457548050342,13.836419049281895,1.5836727797931507e-06,0.017286317226264912,0.4759122136096376,106,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,2910,498,391,0,205,2.91,0.8300057045065602,0.0,0.0,631.3058419243986,600.0000000000001,1100.0,1300.0,0.11152310325156874,0.05847119224187108,0.1699942954934398,0.8300057045065602,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7389337943034358,0.9808120196804588,13.45878064821664,1.1019630741990283e-05,0.11023593784999489,0.9483621387979706,101,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2818,906,529,0,140,2.818,0.8081445368511615,0.0,0.018333333333333333,457.1682044002839,400.0,1000.0,1400.0000000000002,0.15170633782621165,0.0401491253226269,0.19185546314883856,0.8274771609276177,5,0,0,0.0,0.0,0,0,0.0,0.0,0.8053527077419544,0.9296288992301848,12.88991161925147,6.536200964050721e-05,0.19123007093547867,0.7550000531942651,110,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2853,36,606,0,138,2.853,0.7931609674728941,0.0,0.19333333333333333,299.47423764458466,300.00000000000006,600.0000000000001,700.0000000000001,0.16847372810675562,0.03836530442035029,0.20683903252710592,0.9671186440677966,28,0,0,0.0,0.0,0,0,0.0,0.0,0.7192783365315069,0.7998161117472248,12.54843355081134,6.317264910722716e-07,0.007439455828736104,0.29393409689593997,108,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3390,57,42,0,75,3.39,0.9666381522668948,0.0,0.0,327.7581120943953,300.00000000000006,600.0000000000001,800.0,0.011976047904191617,0.0213857998289136,0.033361847733105215,0.9666381522668948,0,0,0,0.0,0.0,0,0,0.0,0.0,0.6872751738057861,0.9889045521288782,14.350263273838193,2.136112667339766e-06,0.01920379043145668,0.5300484119321793,116,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2640,405,739,0,134,2.64,0.7514944491887275,0.0,0.17666666666666667,338.9015151515151,300.00000000000006,800.0,1100.0,0.21036151437517792,0.03814403643609451,0.24850555081127243,0.9368346344925479,83,0,0,0.0,0.0,0,0,0.0,0.0,0.5800135982297335,0.7997720091131131,16.7528715115744,5.8392023800338707e-05,0.10284128002442511,16.244691319553844,108,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1397,3296,1868,0,303,1.397,0.39153587443946186,0.0,0.2,674.4452397995705,700.0000000000001,1200.0000000000002,1500.0,0.523542600896861,0.08492152466367713,0.6084641255605381,0.44876325088339225,3,0,0,0.0,0.0,0,0,0.0,0.0,0.4365014733757919,0.4926014913457838,9.273582369536642,0.0004932718700632936,0.6695742280499939,0.14513045117996398,62,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,3241,790,304,0,95,3.241,0.8903846153846153,0.0,0.016666666666666666,604.0728170317803,600.0000000000001,1100.0,1200.0000000000002,0.08351648351648351,0.0260989010989011,0.10961538461538461,0.9425538557602248,3,0,0,0.0,0.0,0,0,0.0,0.0,0.6808962558449249,0.9605646515021484,13.36177244631984,7.591806199692502e-05,0.19178374980052926,0.7338659202565825,109,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,2517,950,813,0,162,2.517,0.7207903780068728,0.0,0.15,413.7465236392531,300.00000000000006,1000.0,1300.0,0.23281786941580757,0.04639175257731959,0.27920962199312716,0.8381618381618382,88,0,0,0.0,0.0,0,0,0.0,0.0,0.6771448131309865,0.7837843427614518,13.531971620528095,7.951927455742279e-05,0.20531069755662099,0.5805840712542805,102,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,3077,566,460,0,98,3.077,0.8464924346629986,0.0,0.2633333333333333,280.5004874878128,200.0,700.0000000000001,1100.0,0.1265474552957359,0.026960110041265476,0.15350756533700138,0.9190561529271206,43,0,0,0.0,0.0,0,0,0.0,0.0,0.41262638357588244,0.5925227701887544,11.485618009424622,3.7364312112767424e-05,0.15255202980031415,0.24378515771417603,109,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,2046,798,1237,0,271,2.046,0.5756893640967924,0.0,0.15166666666666667,400.2932551319648,300.00000000000006,1000.0,1400.0000000000002,0.34805852560495215,0.07625211029825549,0.42431063590320767,0.7153846153846154,93,0,0,0.0,0.0,0,0,0.0,0.0,0.7926253424800193,0.7569738469334201,12.147847609304174,8.481937976426523e-05,0.16475732498180243,0.2977300141609984,87,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2897,125,603,0,118,2.897,0.800718629076838,0.0,0.21333333333333335,255.6437694166379,200.0,500.0,903.9999999999964,0.16666666666666666,0.0326147042564953,0.19928137092316198,0.9551599076821629,31,0,0,0.0,0.0,0,0,0.0,0.0,0.5288096880079114,0.7536208077966492,12.265428813907445,4.867069520687559e-06,0.04695007421961098,0.31975953401970675,116,range_only_channel,range_only,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,3056,116,341,0,190,3.056,0.8519654307220519,0.0,0.18166666666666667,405.4319371727749,400.0,900.0,1200.0000000000002,0.09506551435740172,0.05296905492054642,0.14803456927794814,0.9325602685382972,31,0,0,0.0,0.0,0,0,0.0,0.0,0.536437221848226,0.7987094034654797,13.579377723183736,2.1105632568219827e-06,0.022757359884637604,0.4460820469291171,105,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,2864,484,402,0,240,2.864,0.8168853394181403,0.0,0.0,598.1843575418994,600.0000000000001,1100.0,1400.0000000000002,0.11466058185966914,0.06845407872219053,0.18311466058185966,0.8168853394181403,0,0,0,0.0,0.0,0,0,0.0,0.0,0.755729914296823,0.9819723640045108,13.14173551002594,1.1070440713791566e-05,0.11049771177645333,0.5960560563279697,100,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2634,918,694,0,159,2.634,0.7553771149985661,0.0,0.056666666666666664,440.54669703872435,400.0,1000.0,1400.0000000000002,0.19902494981359334,0.04559793518784055,0.2446228850014339,0.7938931297709924,48,0,0,0.0,0.0,0,0,0.0,0.0,0.778416476773579,0.9049243238868889,11.905873363098724,7.321116971694884e-05,0.19578189638096782,0.30682437455098327,102,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2870,79,606,0,121,2.87,0.7978871281623575,0.0,0.19333333333333333,309.79094076655053,300.00000000000006,600.0000000000001,900.0,0.16847372810675562,0.03363914373088685,0.20211287183764248,0.9728813559322034,28,0,0,0.0,0.0,0,0,0.0,0.0,0.71770693466496,0.7998090256735244,12.308165728964468,1.6502386869197592e-06,0.018736228349023835,0.27834634259602514,106,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3391,44,47,0,69,3.391,0.9669232962646136,0.0,0.006666666666666667,324.7419640224123,300.00000000000006,600.0000000000001,800.0,0.013401767892785858,0.019674935842600515,0.03307670373538637,0.9694110920526015,6,0,0,0.0,0.0,0,0,0.0,0.0,0.6831334280505841,0.9872024179367661,13.83639489248692,1.522673819780788e-06,0.014746380414291145,0.4055604497131352,118,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2503,220,864,0,146,2.503,0.7124964417876459,0.0,0.25333333333333335,287.5349580503396,300.00000000000006,600.0000000000001,1000.0,0.24594363791631085,0.041559920296043266,0.2875035582123541,0.952797868290826,99,0,0,0.0,0.0,0,0,0.0,0.0,0.5278835439176992,0.7759049197159135,14.738942751071342,2.133380815954871e-05,0.0671861055148066,1.0243800618217134,106,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1270,3405,1912,0,386,1.27,0.35594170403587444,0.0,0.2,701.1811023622047,700.0000000000001,1300.0,1530.9999999999945,0.5358744394618834,0.10818385650224215,0.6440582959641256,0.40796659171217475,3,0,0,0.0,0.0,0,0,0.0,0.0,0.45840947912018576,0.5221237646621673,9.102146723584493,0.0005095111372391195,0.6924778062463639,0.13718728426413673,65,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2872,1048,650,0,118,2.872,0.789010989010989,0.0,0.205,500.03481894150417,500.0,900.0,1100.0,0.17857142857142858,0.03241758241758242,0.210989010989011,0.969009009009009,11,0,0,0.0,0.0,0,0,0.0,0.0,0.566336021839449,0.8292029791469181,12.182956234585495,0.00010828967872388458,0.24753394282664212,0.3326182599962312,102,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,2445,1065,908,0,139,2.445,0.7001718213058419,0.0,0.15,419.91820040899796,300.00000000000006,1100.0,1400.0000000000002,0.2600229095074456,0.03980526918671248,0.29982817869415807,0.8141858141858141,88,0,0,0.0,0.0,0,0,0.0,0.0,0.6534785453221768,0.766521694991776,13.254301931483173,9.5220726519077e-05,0.22424493888144145,0.4984230464229856,95,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,3055,511,482,0,98,3.055,0.8404401650618982,0.0,0.26666666666666666,267.7577741407529,200.0,700.0000000000001,1000.0,0.1325997248968363,0.026960110041265476,0.15955983493810177,0.9133034379671151,44,0,0,0.0,0.0,0,0,0.0,0.0,0.4071788141935881,0.5729819940236769,11.492462085242003,3.9665899930987404e-05,0.13801883596546013,0.24229727003462406,111,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1997,800,1255,0,302,1.997,0.5619020821609454,0.0,0.15333333333333332,401.4021031547321,300.00000000000006,1100.0,1400.0000000000002,0.3531232414181204,0.08497467642093416,0.4380979178390546,0.7011938202247191,90,0,0,0.0,0.0,0,0,0.0,0.0,0.7935112495087823,0.760326487178414,12.025830863970855,8.887007513366835e-05,0.17220433676046662,0.28621650513099006,84,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2886,177,613,0,119,2.886,0.7976782752902156,0.0,0.215,256.2023562023562,200.0,600.0000000000001,1000.0,0.16943062465450526,0.03289110005527916,0.2023217247097844,0.9524752475247524,28,0,0,0.0,0.0,0,0,0.0,0.0,0.5259449680322046,0.7485563710915472,12.130734035070278,6.112770169931645e-06,0.057993794135173596,0.3127190806251915,110,range_pointing_channel,range_pointing,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1640,2146,1580,0,286,1.64,0.4677695379349686,0.0,0.025,697.0121951219512,700.0000000000001,1300.0,1600.0,0.450656018254421,0.08157444381061038,0.5322304620650313,0.48391856004721157,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8036165133393289,0.7963789065131004,12.044331283639924,0.00011081032147075406,0.4632871106032679,0.5670917877918519,95,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2235,1260,1051,0,201,2.235,0.6409521078290794,0.0,0.18666666666666668,442.0134228187919,400.0,1100.0,1400.0000000000002,0.30140521938629194,0.05764267278462862,0.35904789217092054,0.7725994375251105,116,0,0,0.0,0.0,0,0,0.0,0.0,0.6425094426626347,0.7886336809833184,11.579289223067024,0.00010242517459896236,0.26997508716187835,0.286347982488336,92,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2658,620,759,0,180,2.658,0.7389491242702252,0.0,0.2,415.8765989465764,400.0,1000.0,1400.0000000000002,0.21100917431192662,0.05004170141784821,0.2610508757297748,0.9080970276733857,5,0,0,0.0,0.0,0,0,0.0,0.0,0.7050798944919656,0.7899879923556448,11.550833297051271,1.6044367004000586e-05,0.1300616386371585,0.2369080570522971,95,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3311,69,131,0,65,3.311,0.9441117764471058,0.0,0.023333333333333334,299.36575052854124,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.01853435985172512,0.05588822355289421,0.9519838987924094,26,0,0,0.0,0.0,0,0,0.0,0.0,0.6512367605567286,0.9289564475963117,13.594591684060429,1.6336094157504656e-05,0.026222452236837692,0.3876839829845543,118,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2257,627,1084,0,172,2.257,0.6424708226586963,0.0,0.265,318.29862649534783,300.00000000000006,800.0,1200.0000000000002,0.3085681753487048,0.04896100199259892,0.35752917734130374,0.8754848719937937,50,0,0,0.0,0.0,0,0,0.0,0.0,0.4695588410838833,0.7324921207500418,14.41606123305108,2.991178925064998e-05,0.14912336368235435,1.0093734171890083,87,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1425,428,1898,0,245,1.425,0.3993834080717489,0.0,0.45166666666666666,325.82456140350877,200.0,1000.0,1275.999999999999,0.5319506726457399,0.06866591928251121,0.6006165919282511,0.794314381270903,57,0,0,0.0,0.0,0,0,0.0,0.0,0.4025427718731013,0.4434671762365439,10.73639281948123,1.4464263402977265e-05,0.13033183863902545,0.1908762625721704,48,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2648,667,790,0,202,2.648,0.7274725274725274,0.0,0.2966666666666667,461.21601208459214,400.0,900.0,1100.0,0.21703296703296704,0.05549450549450549,0.2725274725274725,0.9278675601103665,29,0,0,0.0,0.0,0,0,0.0,0.0,0.5294064707463435,0.7629433342522486,12.240474509620695,6.609798961558876e-05,0.19986544237571519,0.328170578191621,92,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,2050,2406,1215,0,227,2.05,0.5870561282932417,0.0,0.2,577.0731707317074,600.0000000000001,1100.0,1200.0000000000002,0.3479381443298969,0.0650057273768614,0.4129438717067583,0.73005698005698,3,0,0,0.0,0.0,0,0,0.0,0.0,0.5238346315457515,0.6061871502642877,11.167723450933236,0.00024815372645626833,0.495204698372496,0.3153861382446829,93,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2567,1541,974,0,94,2.567,0.7061898211829436,0.0,0.4166666666666667,438.2158161277756,400.0,1100.0,1400.0000000000002,0.26795048143053646,0.025859697386519945,0.2938101788170564,0.8095238095238095,47,0,0,0.0,0.0,0,0,0.0,0.0,0.3557905899319653,0.45165884340196716,10.829357928270808,7.810502970053435e-05,0.3281023593641644,0.2110523503935967,84,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1557,402,1649,0,348,1.557,0.4380979178390546,0.0,0.265,279.89723827874116,200.0,719.9999999999819,1000.0,0.46398424310635905,0.09791783905458638,0.5619020821609454,0.6569620253164556,187,0,0,0.0,0.0,0,0,0.0,0.0,0.7237050249643633,0.6750889171310033,12.676672779930666,5.149678008057964e-05,0.08742703298788129,0.3190146136663051,73,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2645,808,852,0,121,2.645,0.7310668877833056,0.0,0.27666666666666667,363.4026465028355,300.00000000000006,1000.0,1200.0000000000002,0.23548922056384744,0.03344389165284688,0.2689331122166943,0.8920741989881956,27,0,0,0.0,0.0,0,0,0.0,0.0,0.4754325071397869,0.6457661421653105,11.545243086066193,3.620963425306721e-05,0.18528458374711393,0.29403637626345097,102,full_channel,full,poisson,0.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,1500,1382,1890,0,197,1.5,0.41817674937273486,0.0,0.39,509.93333333333334,400.0,1200.0000000000002,1500.999999999999,0.5269027042096459,0.05492054641761918,0.5818232506272651,0.6251366120218579,141,0,0,0.0,0.0,0,0,0.0,0.0,0.45935710421281506,0.6362465721976905,13.755586246764748,8.417966724735765e-05,0.3952283690231241,0.459095466278114,62,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1059,823,2184,0,263,1.059,0.3020536223616657,0.0,0.44,434.9386213408876,400.0,1100.0,1400.0000000000002,0.6229321163719338,0.07501426126640046,0.6979463776383343,0.7621681415929203,133,0,0,0.0,0.0,0,0,0.0,0.0,0.43433660398403595,0.6046573239384806,15.476013246831466,7.842740369974982e-05,0.37139046391184094,1.0037868064163937,59,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,1876,1098,1375,0,236,1.876,0.5379982793232004,0.0,0.4583333333333333,334.9680170575693,300.00000000000006,900.0,1200.0000000000002,0.3943217665615142,0.06767995411528535,0.46200172067679957,0.9153605015673981,109,0,0,0.0,0.0,0,0,0.0,0.0,0.5152450263451085,0.6655029922035172,13.27096068483287,5.477201871851521e-05,0.32693892616887066,0.41397437745105337,74,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,1680,990,1659,0,258,1.68,0.4670558798999166,0.0,0.44166666666666665,363.8690476190476,300.00000000000006,900.0,1200.0000000000002,0.46121768140116765,0.07172643869891576,0.5329441201000834,0.8553971486761711,175,0,0,0.0,0.0,0,0,0.0,0.0,0.5065435723669569,0.5644171843241172,12.313949938885447,6.111729243689018e-05,0.32915976617834625,0.2741045695624449,81,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,2960,1096,402,0,145,2.96,0.8440262332477901,0.0,0.16833333333333333,620.2702702702703,600.0000000000001,1100.0,1400.0000000000002,0.1146278870829769,0.04134587966923296,0.15597376675220986,0.8999695956217695,39,0,0,0.0,0.0,0,0,0.0,0.0,0.6185827581070024,0.8178693363500609,13.82073615556365,2.7054702564219823e-05,0.2772275398375567,0.39896251169434765,94,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,1881,1056,1443,0,189,1.881,0.5354397950469684,0.0,0.5716666666666667,334.71557682084,200.0,900.0,1200.0000000000002,0.4107600341588386,0.053800170794193,0.4645602049530316,0.9228049499116088,69,0,0,0.0,0.0,0,0,0.0,0.0,0.3774934317744745,0.5478984518736851,16.413372750454084,4.923750376845893e-05,0.3195794555037295,1.0986209391401982,69,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,596,1850,2676,0,296,0.596,0.16704035874439463,0.175,0.835,254.0268456375839,100.0,900.0,1300.0,0.75,0.08295964125560538,0.8329596412556054,0.7333333333333333,67,0,0,0.0,0.0,0,0,0.0,0.0,0.30527328979030594,0.36375185108998276,10.815270358778864,0.003843418386430678,0.5466446513074309,0.19862435966735237,10,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2321,1101,1019,0,300,2.321,0.6376373626373626,0.0,0.44166666666666665,499.0521327014218,500.0,1000.0,1300.0,0.27994505494505495,0.08241758241758242,0.36236263736263735,0.8864954432477217,159,0,0,0.0,0.0,0,0,0.0,0.0,0.5082011072416928,0.6850898916696135,13.76020110443107,6.0430925090634246e-05,0.3314302798952665,0.45403125173893416,83,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,1783,1401,1541,0,168,1.783,0.5105956471935853,0.008333333333333333,0.475,428.5473920358946,300.00000000000006,1100.0,1400.0000000000002,0.4412943871706758,0.048109965635738834,0.48940435280641464,0.8727272727272727,18,0,0,0.0,0.0,0,0,0.0,0.0,0.5132442863012493,0.5862576151169318,14.089113847981732,0.00011011985124000332,0.38321822792195825,0.5517834229826764,71,part_a_ber_lut,full,poisson,0.0,0.0,lut
